AMOUNT,APPTXNMOD,AUTH_CODE_AC,BANK_NAME_2H,CARD_TYPE_CT,DATE_TIME_DT,INVOICE_IN,LAST4CARDNO,MRCHNT_ID_MID,PMS_MODULE,PMS_NUMBER,PMS_SYSTEM_DT,RESP_CODE_RC,RETRIEVAL_REF_NUM_RRN,SERVICE_PROVIDER_2H,TERM_ID_TID,TRANSAC_TYPE,ZONE
1963,702382047319415380,-,NQRD,QRD,2025-02-11,-,0000,GIMB,PWB DELIVERY,9000425438,2025-02-11,S,406699439673,Master,QRD,RECPT,8
3,830508291644767898,-,NQRD,QRD,2025-02-08,-,0000,COR,PWB BOOKING,1008648813,2025-02-08,S,407144160995,Master,QRD,RECPT,8
83,537164361745350319,-,NQRD,QRD,2025-02-12,-,0000,ADI,PWB DELIVERY,9000439329,2025-02-12,S,407290497999,Master,QRD,RECPT,8
2302,873549606581131433,-,NQRD,QRD,2025-02-11,-,0000,BRC,PWB BOOKING,2022284443,2025-02-11,S,428614934929,Master,QRD,RECPT,8
370,280139312295446982,,NQRD,QRD,2025-02-06,,0000,NMH,LT BOOKING,4002153868,2025-02-06,S,428952894355,Master,QRD,RECPT,8
21,94816777197562200,-,NQRD,QRD,2025-02-11,-,0000,ADI,PWB DELIVERY,9000430577,2025-02-11,S,105725387568,Master,QRD,RECPT,8
76,535875674870529691,-,NQRD,QRD,2025-02-09,-,0000,ST,PWB DELIVERY,9000396844,2025-02-09,S,106299693111,Master,QRD,RECPT,8
476,767857271636700878,-,NQRD,QRD,2025-02-10,-,0000,DHD,PWB BOOKING,2022272068,2025-02-10,S,128266285832,Master,QRD,RECPT,8
1205,105210618226671926,,NQRD,QRD,2025-02-08,,0000,ST,LT BOOKING,4002156147,2025-02-08,S,128620982450,Master,QRD,RECPT,8
210,61939790666069300,-,NQRD,QRD,2025-02-10,-,0000,BRC,PWB DELIVERY,9000411580,2025-02-10,S,128891503550,Master,QRD,RECPT,8
737,8577307132363353,-,NQRD,QRD,2025-02-09,-,0000,RTM,PWB BOOKING,2022268417,2025-02-09,S,129053449255,Master,QRD,RECPT,8
3312,443137410791946268,-,NQRD,QRD,2025-02-10,-,0000,BHUJ,PWB BOOKING,2022276344,2025-02-10,S,150226395778,Master,QRD,RECPT,8
37,102390741321877723,,NQRD,QRD,2025-02-05,,0000,BH,LT BOOKING,3001192030,2025-02-05,S,171685332289,Master,QRD,RECPT,8
611,515628190369674248,-,NQRD,QRD,2025-02-12,-,0000,INDB,PWB BOOKING,2022290822,2025-02-12,S,192625388385,Master,QRD,RECPT,8
110,50028380779182884,-,NQRD,QRD,2025-02-06,-,0000,ST,PWB BOOKING,1008643209,2025-02-06,S,193232136145,Master,QRD,RECPT,8
133,26669270257667101,-,NQRD,QRD,2025-02-10,-,0000,BRC,PWB BOOKING,2022274880,2025-02-10,S,213435217834,Master,QRD,RECPT,8
1000,19639701419216621,-,NQRD,QRD,2025-02-12,-,0000,UJN,PWB BOOKING,1008662876,2025-02-12,S,213700752445,Master,QRD,RECPT,8
876,116179895243501106,-,NQRD,QRD,2025-02-06,-,0000,UJN,PWB BOOKING,2022244269,2025-02-06,S,214212505931,Master,QRD,RECPT,8
677,495283103408040451,,NQRD,QRD,2025-02-07,,0000,RTM,LT BOOKING,4002154762,2025-02-07,S,233765302350,Master,QRD,RECPT,8
88,79830357039735967,-,NQRD,QRD,2025-02-11,-,0000,MDS,PWB BOOKING,1008657988,2025-02-11,S,234014198097,Master,QRD,RECPT,8
3,133569375149528418,-,NQRD,QRD,2025-02-09,-,0000,BRC,PWB BOOKING,1008654217,2025-02-09,S,234664240787,Master,QRD,RECPT,8
7,9435408274829176P,-,NQRD,QRD,2025-02-07,-,0000,BL,PWB DELIVERY,9000370512,2025-02-07,S,234816448562,Master,QRD,RECPT,8
814,795144751609865321,-,NQRD,QRD,2025-02-09,-,0000,INDB,PWB BOOKING,2022269147,2025-02-09,S,235008397905,Master,QRD,RECPT,8
2193,410806253865563117,-,NQRD,QRD,2025-02-09,-,0000,BDTS,PWB BOOKING,2022268635,2025-02-09,S,235023813181,Master,QRD,RECPT,8
188,419903516260967814,-,NQRD,QRD,2025-02-06,-,0000,RJT,PWB DELIVERY,9000357100,2025-02-06,S,257441469562,Master,QRD,RECPT,8
1173,452717297640247094,-,NQRD,QRD,2025-02-10,-,0000,RTM,PWB BOOKING,1008656679,2025-02-10,S,278215310724,Master,QRD,RECPT,8
121,286303066569708515,-,NQRD,QRD,2025-02-10,-,0000,RTM,PWB BOOKING,1008656047,2025-02-10,S,278942724238,Master,QRD,RECPT,8
977,144365732326568425,-,NQRD,QRD,2025-02-08,-,0000,ADI,PWB DELIVERY,9000386685,2025-02-08,S,279248480831,Master,QRD,RECPT,8
108,106379890459567075,-,NQRD,QRD,2025-02-09,-,0000,ADI,PWB DELIVERY,9000404604,2025-02-09,S,300681725039,Master,QRD,RECPT,8
235,350777184480285256,,NQRD,QRD,2025-02-07,,0000,INDB,LT BOOKING,4002154912,2025-02-07,S,300812718389,Master,QRD,RECPT,8
366,55182327394207339,-,NQRD,QRD,2025-02-10,-,0000,INDB,PWB BOOKING,1008655553,2025-02-10,S,301511356302,Master,QRD,RECPT,8
596,593897126346507689,-,NQRD,QRD,2025-02-12,-,0000,VAPI,PWB BOOKING,1008664705,2025-02-12,S,322049530275,Master,QRD,RECPT,8
11,96169265232401300,-,NQRD,QRD,2025-02-08,-,0000,BRC,PWB DELIVERY,9000382364,2025-02-08,S,322111891244,Master,QRD,RECPT,8
460,249369911655581965,,NQRD,QRD,2025-02-11,,0000,RTM,LT BOOKING,3001199122,2025-02-11,S,322177911230,Master,QRD,RECPT,8
25,254109398143651164,-,NQRD,QRD,2025-02-06,-,0000,UDN,PWB DELIVERY,9000363752,2025-02-06,S,343961606439,Master,QRD,RECPT,8
3,111624289148965797,-,NQRD,QRD,2025-02-09,-,0000,BRC,PWB BOOKING,1008654224,2025-02-09,S,344137359234,Master,QRD,RECPT,8
1604,12268318342994534,-,NQRD,QRD,2025-02-06,-,0000,VAPI,PWB BOOKING,2022241081,2025-02-06,S,344255129204,Master,QRD,RECPT,8
976,87384042929898269,-,NQRD,QRD,2025-02-05,-,0000,COR,PWB BOOKING,2022236749,2025-02-05,S,365679609340,Master,QRD,RECPT,8
3,366119212418797447,-,NQRD,QRD,2025-02-10,-,0000,BRC,PWB BOOKING,1008657890,2025-02-10,S,365980754245,Master,QRD,RECPT,8
1888,384946702722786071,-,NQRD,QRD,2025-02-07,-,0000,RJT,PWB BOOKING,1008645818,2025-02-07,S,366510797820,Master,QRD,RECPT,8
29453,939699576162668205,,NQRD,QRD,2025-02-09,,0000,RJT,MR,8000405921,2025-02-09,S,387171250937,-,QRD,RECPT,8
144,996853780120839461,-,NQRD,QRD,2025-02-12,-,0000,INDB,PWB BOOKING,2022288462,2025-02-12,S,387845510847,Master,QRD,RECPT,8
1011,252257402461138460,-,NQRD,QRD,2025-02-05,-,0000,RTM,PWB BOOKING,2022237812,2025-02-05,S,387885597683,Master,QRD,RECPT,8
1435,96889972460696927,-,NQRD,QRD,2025-02-05,-,0000,INDB,PWB BOOKING,1008638476,2025-02-05,S,388118834975,Master,QRD,RECPT,8
2453,573853296705957074,-,NQRD,QRD,2025-02-12,-,0000,UJN,PWB BOOKING,2022288173,2025-02-12,S,407634904208,Master,QRD,RECPT,8
121,315202608838172933,,NQRD,QRD,2025-02-12,,0000,ADI,LT BOOKING,3001200397,2025-02-12,S,408635099436,Master,QRD,RECPT,8
82,570223953130268355,-,NQRD,QRD,2025-02-12,-,0000,BDTS,PWB BOOKING,1008662683,2025-02-12,S,430038251424,Master,QRD,RECPT,8
856,350231670646079989,,NQRD,QRD,2025-02-09,,0000,RTM,LT BOOKING,4002157806,2025-02-09,S,430229004349,Master,QRD,RECPT,8
3396,948390036324727604,,NQRD,QRD,2025-02-12,,0000,GIMB,LT BOOKING,4002160456,2025-02-12,S,430394502471,Master,QRD,RECPT,8
264,509280427728922194,,NQRD,QRD,2025-02-12,,0000,VAPI,LT BOOKING,3001200601,2025-02-12,S,107379269644,Master,QRD,RECPT,8
347,306621103242816159,,NQRD,QRD,2025-02-10,,0000,ADI,MR,8000419359,2025-02-10,S,107565414451,-,QRD,RECPT,8
1236,640595904429428040,,NQRD,QRD,2025-02-07,,0000,INDB,LT BOOKING,4002154854,2025-02-07,S,108210346823,Master,QRD,RECPT,8
277,571670540328814561,-,NQRD,QRD,2025-02-05,-,0000,NWU,PWB BOOKING,2022236972,2025-02-05,S,108557725530,Master,QRD,RECPT,8
413,760425390777898482,,NQRD,QRD,2025-02-09,,0000,ST,LT BOOKING,3001196697,2025-02-09,S,129339540022,Master,QRD,RECPT,8
340,549399391646710829,-,NQRD,QRD,2025-02-06,-,0000,BDTS,PWB BOOKING,2022240437,2025-02-06,S,129506261958,Master,QRD,RECPT,8
1409,962967309325165465,,NQRD,QRD,2025-02-11,,0000,NDB,LT BOOKING,4002159971,2025-02-11,S,130025504167,Master,QRD,RECPT,8
916,207038353336449468,-,NQRD,QRD,2025-02-12,-,0000,RTM,PWB BOOKING,1008664908,2025-02-12,S,130217921271,Master,QRD,RECPT,8
59,653510642821327516,-,NQRD,QRD,2025-02-05,-,0000,ADI,PWB DELIVERY,9000347777,2025-02-05,S,130255596809,Master,QRD,RECPT,8
803,422371238510851480,-,NQRD,QRD,2025-02-12,-,0000,RTM,PWB BOOKING,2022287068,2025-02-12,S,151468141094,Master,QRD,RECPT,8
3,762333372822094274,-,NQRD,QRD,2025-02-05,-,0000,ST,PWB BOOKING,1008638180,2025-02-05,S,151659981546,Master,QRD,RECPT,8
10,153151972669926921,-,NQRD,QRD,2025-02-08,-,0000,NDB,PWB DELIVERY,9000381202,2025-02-08,S,152174024562,Master,QRD,RECPT,8
383,505519535644892967,-,NQRD,QRD,2025-02-07,-,0000,INDB,PWB BOOKING,2022250590,2025-02-07,S,152468330937,Master,QRD,RECPT,8
3,34382531556545500,-,NQRD,QRD,2025-02-11,-,0000,INDB,PWB DELIVERY,9000427996,2025-02-11,S,152637036671,Master,QRD,RECPT,8
104,307359868794834415,-,NQRD,QRD,2025-02-05,-,0000,NMH,PWB BOOKING,2022236077,2025-02-05,S,193787088870,Master,QRD,RECPT,8
251,487054072625801724,-,NQRD,QRD,2025-02-06,-,0000,NWU,PWB BOOKING,2022245295,2025-02-06,S,194051433010,Master,QRD,RECPT,8
1208,835941761339634514,-,NQRD,QRD,2025-02-06,-,0000,DHD,PWB BOOKING,2022240575,2025-02-06,S,214423415488,Master,QRD,RECPT,8
3,677470324711476165,-,NQRD,QRD,2025-02-06,-,0000,UJN,PWB BOOKING,1008642962,2025-02-06,S,215044341895,Master,QRD,RECPT,8
452,291741902272786945,-,NQRD,QRD,2025-02-12,-,0000,RJT,PWB DELIVERY,9000437085,2025-02-12,S,215273775239,Master,QRD,RECPT,8
3,290129741198812111,-,NQRD,QRD,2025-02-05,-,0000,NMH,PWB BOOKING,1008636224,2025-02-05,S,215411410634,Master,QRD,RECPT,8
42,163965211265172411,-,NQRD,QRD,2025-02-05,-,0000,BL,PWB DELIVERY,9000344293,2025-02-05,S,215539496006,Master,QRD,RECPT,8
3,127318959318342517,-,NQRD,QRD,2025-02-09,-,0000,BRC,PWB BOOKING,1008654226,2025-02-09,S,236050192341,Master,QRD,RECPT,8
1561,42579548035066280,-,NQRD,QRD,2025-02-09,-,0000,BHUJ,PWB BOOKING,2022269111,2025-02-09,S,236316012088,Master,QRD,RECPT,8
686,99831292156896092,-,NQRD,QRD,2025-02-09,-,0000,RJT,PWB BOOKING,2022269193,2025-02-09,S,258013782558,Master,QRD,RECPT,8
818,541914028320982856,-,NQRD,QRD,2025-02-11,-,0000,UJN,PWB BOOKING,2022281082,2025-02-11,S,258950576303,Master,QRD,RECPT,8
11,440956962422964922,-,NQRD,QRD,2025-02-05,-,0000,ST,PWB DELIVERY,9000346466,2025-02-05,S,279987278461,Master,QRD,RECPT,8
881,728841463779526426,-,NQRD,QRD,2025-02-06,-,0000,BDTS,PWB BOOKING,2022240785,2025-02-06,S,303257247339,Master,QRD,RECPT,8
15,254340030116980830,-,NQRD,QRD,2025-02-12,-,0000,INDB,PWB DELIVERY,9000441844,2025-02-12,S,323022267103,Master,QRD,RECPT,8
5,534501464892437843,-,NQRD,QRD,2025-02-07,-,0000,DDR,PWB DELIVERY,9000377275,2025-02-07,S,345168720807,Master,QRD,RECPT,8
32,691618356265194367,-,NQRD,QRD,2025-02-08,-,0000,ADI,PWB DELIVERY,9000388830,2025-02-08,S,345266010897,Master,QRD,RECPT,8
298,354170461786469210,-,NQRD,QRD,2025-02-12,-,0000,INDB,PWB BOOKING,2022290898,2025-02-12,S,345484537932,Master,QRD,RECPT,8
3490,891124738879820715,-,NQRD,QRD,2025-02-11,-,0000,GIMB,PWB BOOKING,2022283166,2025-02-11,S,345552940624,Master,QRD,RECPT,8
573,667832305618326577,-,NQRD,QRD,2025-02-09,-,0000,ST,PWB BOOKING,2022270221,2025-02-09,S,367223122978,Master,QRD,RECPT,8
281,437651887758220133,-,NQRD,QRD,2025-02-06,-,0000,GIMB,PWB BOOKING,2022244357,2025-02-06,S,388697445821,Master,QRD,RECPT,8
82,415334068686266041,-,NQRD,QRD,2025-02-05,-,0000,BDTS,PWB BOOKING,1008637070,2025-02-05,S,388991112048,Master,QRD,RECPT,8
5825,924060569196388653,-,NQRD,QRD,2025-02-05,-,0000,GIMB,PWB BOOKING,2022237051,2025-02-05,S,408798752579,Master,QRD,RECPT,8
340,981801678512748777,-,NQRD,QRD,2025-02-11,-,0000,RTM,PWB BOOKING,2022285094,2025-02-11,S,409396555309,Master,QRD,RECPT,8
641,596499605747327389,-,NQRD,QRD,2025-02-11,-,0000,BRC,PWB DELIVERY,9000432233,2025-02-11,S,409466952909,Master,QRD,RECPT,8
89,103582576662558371,,NQRD,QRD,2025-02-10,,0000,BDTS,LT BOOKING,3001198504,2025-02-10,S,432122696879,Master,QRD,RECPT,8
116,8037117978857243P,-,NQRD,QRD,2025-02-05,-,0000,VAPI,PWB DELIVERY,9000352281,2025-02-05,S,432409812546,Master,QRD,RECPT,8
1066,324595502526095617,-,NQRD,QRD,2025-02-12,-,0000,ADI,PWB BOOKING,2022293043,2025-02-12,S,108800602028,Master,QRD,RECPT,8
579,93012930062132963,-,NQRD,QRD,2025-02-08,-,0000,INDB,PWB BOOKING,2022256856,2025-02-08,S,109166308606,Master,QRD,RECPT,8
1781,345602055648743493,-,NQRD,QRD,2025-02-12,-,0000,GIMB,PWB BOOKING,2022288848,2025-02-12,S,130705189547,Master,QRD,RECPT,8
1713,440225839143739911,-,NQRD,QRD,2025-02-11,-,0000,BHUJ,PWB BOOKING,2022281502,2025-02-11,S,131308438209,Master,QRD,RECPT,8
242,504656850225693265,-,NQRD,QRD,2025-02-12,-,0000,NWU,PWB BOOKING,2022292803,2025-02-12,S,131331367630,Master,QRD,RECPT,8
98,795545673353626278,-,NQRD,QRD,2025-02-07,-,0000,INDB,PWB BOOKING,2022254385,2025-02-07,S,131467545252,Master,QRD,RECPT,8
305,814630220447648434,-,NQRD,QRD,2025-02-12,-,0000,BRC,PWB DELIVERY,9000441609,2025-02-12,S,131642455280,Master,QRD,RECPT,8
571,910791358439974141,-,NQRD,QRD,2025-02-12,-,0000,OKHA,PWB BOOKING,1008664193,2025-02-12,S,131849713576,Master,QRD,RECPT,8
840,940239018514222784,-,NQRD,QRD,2025-02-09,-,0000,BRC,PWB BOOKING,2022268657,2025-02-09,S,153088321020,Master,QRD,RECPT,8
756,447080013297442354,-,NQRD,QRD,2025-02-11,-,0000,UDN,PWB DELIVERY,9000429983,2025-02-11,S,153119955318,Master,QRD,RECPT,8
229,431116157592918868,-,NQRD,QRD,2025-02-10,-,0000,INDB,PWB BOOKING,2022277155,2025-02-10,S,153567619104,Master,QRD,RECPT,8
1390,620675510610604455,-,NQRD,QRD,2025-02-07,-,0000,NDB,PWB BOOKING,2022247520,2025-02-07,S,153808170742,Master,QRD,RECPT,8
11,136545778359791323,-,NQRD,QRD,2025-02-09,-,0000,UDN,PWB DELIVERY,9000400583,2025-02-09,S,174213496319,Master,QRD,RECPT,8
2698,890997457582317339,-,NQRD,QRD,2025-02-06,-,0000,RTM,PWB BOOKING,2022244343,2025-02-06,S,174643429392,Master,QRD,RECPT,8
2,831681219668635781,-,NQRD,QRD,2025-02-12,-,0000,BHUJ,PWB DELIVERY,9000438580,2025-02-12,S,174713117994,Master,QRD,RECPT,8
165,2967748664878909,-,NQRD,QRD,2025-02-07,-,0000,INDB,PWB BOOKING,2022250739,2025-02-07,S,195499279726,Master,QRD,RECPT,8
284,966630463410220988,-,NQRD,QRD,2025-02-11,-,0000,BRC,PWB BOOKING,2022281635,2025-02-11,S,195895961726,Master,QRD,RECPT,8
5,515732589119909074,-,NQRD,QRD,2025-02-12,-,0000,DDR,PWB BOOKING,1008662167,2025-02-12,S,215978481844,Master,QRD,RECPT,8
9311,764189756333604272,-,NQRD,QRD,2025-02-10,-,0000,BHUJ,PWB BOOKING,2022274278,2025-02-10,S,216831198174,Master,QRD,RECPT,8
1127,679152086300041954,-,NQRD,QRD,2025-02-08,-,0000,BDTS,PWB BOOKING,2022259495,2025-02-08,S,237238215135,Master,QRD,RECPT,8
582,882200024175954417,,NQRD,QRD,2025-02-12,,0000,ND,LT BOOKING,3001200090,2025-02-12,S,237354478623,OTH,QRD,RECPT,8
1590,145941770478698906,-,NQRD,QRD,2025-02-08,-,0000,ST,PWB BOOKING,1008650511,2025-02-08,S,259634591799,Master,QRD,RECPT,8
112,704954074330094788,-,NQRD,QRD,2025-02-11,-,0000,BDTS,PWB BOOKING,2022280345,2025-02-11,S,260059066405,Master,QRD,RECPT,8
265,570099982352185080,-,NQRD,QRD,2025-02-06,-,0000,BDTS,PWB BOOKING,1008641542,2025-02-06,S,281489061500,Master,QRD,RECPT,8
3488,785578928477735254,-,NQRD,QRD,2025-02-11,-,0000,INDB,PWB BOOKING,2022282742,2025-02-11,S,303526781467,Master,QRD,RECPT,8
11,866145142103683359,-,NQRD,QRD,2025-02-08,-,0000,ADI,PWB DELIVERY,9000390285,2025-02-08,S,303638699401,Master,QRD,RECPT,8
3365,374398300241778283,-,NQRD,QRD,2025-02-11,-,0000,ST,PWB BOOKING,2022286075,2025-02-11,S,304083500330,Master,QRD,RECPT,8
123,774718207581052246,-,NQRD,QRD,2025-02-05,-,0000,NDB,PWB BOOKING,2022237845,2025-02-05,S,304161922618,Master,QRD,RECPT,8
1575,460519405862135000,,NQRD,QRD,2025-02-08,,0000,UJN,LT BOOKING,4002155810,2025-02-08,S,304511810709,Master,QRD,RECPT,8
146,552555859188332637,-,NQRD,QRD,2025-02-12,-,0000,NWU,PWB BOOKING,2022292633,2025-02-12,S,323781900579,Master,QRD,RECPT,8
1822,50874217830219964,-,NQRD,QRD,2025-02-06,-,0000,BRC,PWB BOOKING,1008643203,2025-02-06,S,323977240777,Master,QRD,RECPT,8
1717,364866169745621541,-,NQRD,QRD,2025-02-09,-,0000,NDB,PWB BOOKING,2022264834,2025-02-09,S,346545907584,Master,QRD,RECPT,8
2360,877039911103355701,-,NQRD,QRD,2025-02-12,-,0000,UJN,PWB BOOKING,2022289035,2025-02-12,S,369473303549,Master,QRD,RECPT,8
298,500012139715858233,-,NQRD,QRD,2025-02-08,-,0000,NMH,PWB BOOKING,2022256466,2025-02-08,S,369556879421,OTH,QRD,RECPT,8
1237,552366886843703007,,NQRD,QRD,2025-02-05,,0000,INDB,LT BOOKING,4002153341,2025-02-05,S,369706798574,Master,QRD,RECPT,8
329,660004027597751142,-,NQRD,QRD,2025-02-07,-,0000,COR,PWB BOOKING,2022249041,2025-02-07,S,390310872386,Master,QRD,RECPT,8
1214,602163951525602114,-,NQRD,QRD,2025-02-09,-,0000,RTM,PWB BOOKING,1008653683,2025-02-09,S,410129426167,Master,QRD,RECPT,8
668,125271081441490320,-,NQRD,QRD,2025-02-08,-,0000,BRC,PWB BOOKING,2022255521,2025-02-08,S,410207471865,Master,QRD,RECPT,8
45,458749267512392876,-,NQRD,QRD,2025-02-05,-,0000,RTM,PWB BOOKING,2022232111,2025-02-05,S,410884015951,Master,QRD,RECPT,8
56,772430868267811054,,NQRD,QRD,2025-02-06,,0000,BVI,LT BOOKING,3001193822,2025-02-06,S,411596600894,Master,QRD,RECPT,8
2048,636580675471878356,-,NQRD,QRD,2025-02-07,-,0000,INDB,PWB BOOKING,2022254548,2025-02-07,S,110069938947,Master,QRD,RECPT,8
305,178153445319936070,,NQRD,QRD,2025-02-12,,0000,ST,LT BOOKING,3001200062,2025-02-12,S,132019945868,Master,QRD,RECPT,8
284,481791291424635553,-,NQRD,QRD,2025-02-06,-,0000,ST,PWB DELIVERY,9000362611,2025-02-06,S,132716311452,Master,QRD,RECPT,8
1378,237239794241163815,-,NQRD,QRD,2025-02-06,-,0000,VAPI,PWB BOOKING,2022246421,2025-02-06,S,132841821898,Master,QRD,RECPT,8
3,928585996710192858,-,NQRD,QRD,2025-02-05,-,0000,INDB,PWB BOOKING,2022230786,2025-02-05,S,132852825168,Master,QRD,RECPT,8
1326,234948385413509385,-,NQRD,QRD,2025-02-11,-,0000,INDB,PWB BOOKING,2022281284,2025-02-11,S,132879341146,Master,QRD,RECPT,8
1124,91737363044296401,,NQRD,QRD,2025-02-07,,0000,INDB,LT BOOKING,4002154988,2025-02-07,S,133113995596,Master,QRD,RECPT,8
200,318733316621843907,-,NQRD,QRD,2025-02-12,-,0000,BVC,PWB DELIVERY,9000434301,2025-02-12,S,154227363581,Master,QRD,RECPT,8
1326,905770028816936964,-,NQRD,QRD,2025-02-09,-,0000,INDB,PWB BOOKING,2022266910,2025-02-09,S,154803739829,Master,QRD,RECPT,8
89,456284183597100052,-,NQRD,QRD,2025-02-08,-,0000,BDTS,PWB BOOKING,2022260647,2025-02-08,S,154971382452,Master,QRD,RECPT,8
269,316681857580308592,-,NQRD,QRD,2025-02-11,-,0000,DHD,PWB BOOKING,2022284391,2025-02-11,S,175080015026,Master,QRD,RECPT,8
154,585656179861223783,-,NQRD,QRD,2025-02-06,-,0000,RTM,PWB BOOKING,2022240511,2025-02-06,S,196230376073,Master,QRD,RECPT,8
3,403870678555270478,-,NQRD,QRD,2025-02-10,-,0000,NMH,PWB BOOKING,1008654313,2025-02-10,S,196603128270,Master,QRD,RECPT,8
1080,4830171206905073,-,NQRD,QRD,2025-02-06,-,0000,UJN,PWB BOOKING,1008642740,2025-02-06,S,196860604437,Master,QRD,RECPT,8
1563,503313308406197491,-,NQRD,QRD,2025-02-06,-,0000,BDTS,PWB BOOKING,2022241974,2025-02-06,S,217073664812,Master,QRD,RECPT,8
293,407805221281544155,-,NQRD,QRD,2025-02-11,-,0000,INDB,PWB BOOKING,2022282449,2025-02-11,S,217803129118,Master,QRD,RECPT,8
1609,148446395813809048,-,NQRD,QRD,2025-02-06,-,0000,VAPI,PWB BOOKING,2022245212,2025-02-06,S,218294602529,Master,QRD,RECPT,8
261,89330061667957883,-,NQRD,QRD,2025-02-06,-,0000,INDB,PWB BOOKING,2022241653,2025-02-06,S,238432813596,Master,QRD,RECPT,8
69,608880875724032337,,NQRD,QRD,2025-02-08,,0000,VAPI,LT BOOKING,3001196162,2025-02-08,S,238502077892,Master,QRD,RECPT,8
1432,71816110140859763,-,NQRD,QRD,2025-02-08,-,0000,INDB,PWB BOOKING,2022257915,2025-02-08,S,238530543111,Master,QRD,RECPT,8
212,109906038259891032,-,NQRD,QRD,2025-02-08,-,0000,RTM,PWB BOOKING,1008649525,2025-02-08,S,238593549157,Master,QRD,RECPT,8
42,886071264578665388,-,NQRD,QRD,2025-02-11,-,0000,UDN,PWB DELIVERY,9000429709,2025-02-11,S,239026076796,Master,QRD,RECPT,8
1515,564578944408723192,-,NQRD,QRD,2025-02-11,-,0000,PNU,PWB BOOKING,2022282075,2025-02-11,S,504241339322,Master,QRD,RECPT,8
304,659492963328533775,-,NQRD,QRD,2025-02-11,-,0000,OKHA,PWB BOOKING,1008660895,2025-02-11,S,504241458397,Master,QRD,RECPT,8
1016,518288986116308227,-,NQRD,QRD,2025-02-11,-,0000,BDTS,PWB BOOKING,2022284793,2025-02-11,S,504241510470,Master,QRD,RECPT,8
478,887280872580135667,,NQRD,QRD,2025-02-11,,0000,ANND,LT BOOKING,3001199619,2025-02-11,S,504267653825,OTH,QRD,RECPT,8
1267,211150059520430432,,NQRD,QRD,2025-02-11,,0000,GIMB,LT BOOKING,4002159522,2025-02-11,S,504268247126,Master,QRD,RECPT,8
8,494397301377449517,-,NQRD,QRD,2025-02-11,-,0000,MMCT,PWB DELIVERY,9000427457,2025-02-11,S,504268428742,Master,QRD,RECPT,8
977,507257286742760432,-,NQRD,QRD,2025-02-11,-,0000,PBR,PWB DELIVERY,9000425384,2025-02-11,S,504268509636,Master,QRD,RECPT,8
23,464690709349636234,-,NQRD,QRD,2025-02-11,-,0000,ST,PWB DELIVERY,9000427688,2025-02-11,S,504268564159,Master,QRD,RECPT,8
993,17719484868079528,-,NQRD,QRD,2025-02-11,-,0000,BDTS,PWB BOOKING,1008660385,2025-02-11,S,504282576019,Master,QRD,RECPT,8
30,879385602368615677,-,NQRD,QRD,2025-02-11,-,0000,BDTS,PWB BOOKING,1008659548,2025-02-11,S,504282828905,Master,QRD,RECPT,8
196,37743852067579338,-,NQRD,QRD,2025-02-11,-,0000,BDTS,PWB BOOKING,2022280072,2025-02-11,S,504283817526,Master,QRD,RECPT,8
11,234080565406528989,-,NQRD,QRD,2025-02-12,-,0000,INDB,PWB DELIVERY,9000444095,2025-02-12,S,504303774890,Master,QRD,RECPT,8
859,570027779813517526,,NQRD,QRD,2025-02-12,,0000,ST,LT BOOKING,3001199869,2025-02-12,S,504304029323,Master,QRD,RECPT,8
859,78306747890015908,,NQRD,QRD,2025-02-12,,0000,ST,LT BOOKING,3001199887,2025-02-12,S,504304068627,Master,QRD,RECPT,8
1139,803191166744847187,-,NQRD,QRD,2025-02-12,-,0000,PBR,PWB BOOKING,1008662807,2025-02-12,S,504318045546,Master,QRD,RECPT,8
1848,519178044119685295,-,NQRD,QRD,2025-02-12,-,0000,INDB,PWB BOOKING,2022289276,2025-02-12,S,504320757135,Master,QRD,RECPT,8
482,198691453625799386,-,NQRD,QRD,2025-02-12,-,0000,BDTS,PWB BOOKING,1008662699,2025-02-12,S,504320773434,Master,QRD,RECPT,8
281,568153106203391565,-,NQRD,QRD,2025-02-12,-,0000,ST,PWB BOOKING,2022289308,2025-02-12,S,504320803598,Master,QRD,RECPT,8
112,148523721712715869,-,NQRD,QRD,2025-02-12,-,0000,VYA,PWB BOOKING,2022292451,2025-02-12,S,504321002006,Master,QRD,RECPT,8
528,888597377599489155,,NQRD,QRD,2025-02-12,,0000,BDTS,LT BOOKING,3001199997,2025-02-12,S,504321195124,Master,QRD,RECPT,8
234,360112635697975229,-,NQRD,QRD,2025-02-12,-,0000,DDR,PWB BOOKING,1008663032,2025-02-12,S,504321293929,Master,QRD,RECPT,8
7,477420314701611582,-,NQRD,QRD,2025-02-12,-,0000,ST,PWB BOOKING,1008665282,2025-02-12,S,504337210547,Master,QRD,RECPT,8
3,706079541887065910,-,NQRD,QRD,2025-02-12,-,0000,ST,PWB BOOKING,1008665369,2025-02-12,S,504337253714,Master,QRD,RECPT,8
3,165827466658306736,-,NQRD,QRD,2025-02-12,-,0000,ST,PWB BOOKING,1008665351,2025-02-12,S,504337270687,Master,QRD,RECPT,8
3,819164473452994397,-,NQRD,QRD,2025-02-12,-,0000,ST,PWB BOOKING,1008665352,2025-02-12,S,504337283916,Master,QRD,RECPT,8
